 ====================
   Time: 0.0000 sec.
 ====================

  X         H          U1             U2                 V
   Time: 0.0500 sec.
 ====================

  X         H          U1             U2                 V
0.0000   1.0000     1.0000        0.0000            0.0000
0.0100   1.0000     1.0000        0.0000            0.0000
0.0200   1.0000     1.0000        0.0000            0.0000
0.0300   1.0000     1.0000        0.0000            0.0000
0.0400   1.0000     1.0000        0.0000            0.0000
0.0500   1.0000     1.0000        0.0000            0.0000
0.0600   1.0000     1.0000        0.0000            0.0000
0.0700   1.0000     1.0000        0.0000            0.0000
0.0800   1.0000     1.0000        0.0000            0.0000
0.0900   1.0000     1.0000        0.0000            0.0000
0.1000   1.0000     1.0000        0.0000            0.0000
0.1100   1.0000     1.0000        0.0000            0.0000
0.1200   1.0000     1.0000        0.0000            0.0000
0.1300   1.0000     1.0000        0.0000            0.0000
0.1400   1.0000     1.0000        0.0000            0.0000
0.1500   1.0000     1.0000        0.0000            0.0000
0.1600   1.0000     1.0000        0.0000            0.0000
0.1700   1.0000     1.0000        0.0000            0.0000
0.1800   1.0000     1.0000        0.0000            0.0000
0.1900   1.0000     1.0000        0.0000            0.0000
0.2000   1.0000     1.0000        0.0000            0.0000
0.2100   1.0000     1.0000        0.0000            0.0000
0.2200   1.0000     1.0000        0.0000            0.0000
0.2300   1.0000     1.0000        0.0000            0.0000
0.2400   1.0000     1.0000        0.0000            0.0000
0.2500   1.0000     1.0000        0.0000            0.0000
0.2600   1.0000     1.0000        0.0001            0.0001
0.2700   0.9999     0.9999        0.0004            0.0004
0.2800   0.9996     0.9996        0.0010            0.0010
0.2900   0.9991     0.9991        0.0027            0.0027
0.3000   0.9977     0.9977        0.0067            0.0067
0.3100   0.9949     0.9949        0.0151            0.0152
0.3200   0.9894     0.9894        0.0312            0.0315
0.3300   0.9798     0.9798        0.0591            0.0603
0.3400   0.9648     0.9648        0.1023            0.1060
0.3500   0.9434     0.9434        0.1626            0.1723
0.3600   0.9154     0.9154        0.2387            0.2607
0.3700   0.8810     0.8810        0.3272            0.3714
0.3800   0.8421     0.8421        0.4209            0.4999
0.3900   0.8041     0.8041        0.5080            0.6317
0.4000   0.7714     0.7714        0.5776            0.7488
0.4100   0.7462     0.7462        0.6278            0.8413
0.4200   0.7300     0.7300        0.6596            0.9036
0.4300   0.7224     0.7224        0.6756            0.9353
0.4400   0.7205     0.7205        0.6805            0.9446
0.4500   0.7206     0.7206        0.6795            0.9430
0.4600   0.7223     0.7223        0.6768            0.9369
0.4700   0.7245     0.7245        0.6731            0.9291
0.4800   0.7255     0.7255        0.6714            0.9254
0.4900   0.7256     0.7256        0.6717            0.9257
0.5000   0.7253     0.7253        0.6717            0.9261
0.5100   0.7248     0.7248        0.6713            0.9262
0.5200   0.7246     0.7246        0.6707            0.9256
0.5300   0.7246     0.7246        0.6706            0.9256
0.5400   0.7248     0.7248        0.6713            0.9262
0.5500   0.7251     0.7251        0.6722            0.9270
0.5600   0.7252     0.7252        0.6721            0.9268
0.5700   0.7248     0.7248        0.6702            0.9247
0.5800   0.7237     0.7237        0.6665            0.9210
0.5900   0.7232     0.7232        0.6651            0.9197
0.6000   0.7244     0.7244        0.6715            0.9269
0.6100   0.7295     0.7295        0.6898            0.9455
0.6200   0.7334     0.7334        0.7001            0.9547
0.6300   0.7221     0.7221        0.6341            0.8781
0.6400   0.6558     0.6558        0.3872            0.5904
0.6500   0.5517     0.5517        0.1198            0.2171
0.6600   0.5130     0.5130        0.0283            0.0552
0.6700   0.5030     0.5030        0.0064            0.0126
0.6800   0.5007     0.5007        0.0014            0.0028
0.6900   0.5001     0.5001        0.0003            0.0006
0.7000   0.5000     0.5000        0.0001            0.0001
0.7100   0.5000     0.5000        0.0000            0.0000
0.7200   0.5000     0.5000        0.0000            0.0000
0.7300   0.5000     0.5000        0.0000            0.0000
0.7400   0.5000     0.5000        0.0000            0.0000
0.7500   0.5000     0.5000        0.0000            0.0000
0.7600   0.5000     0.5000        0.0000            0.0000
0.7700   0.5000     0.5000        0.0000            0.0000
0.7800   0.5000     0.5000        0.0000            0.0000
0.7900   0.5000     0.5000        0.0000            0.0000
0.8000   0.5000     0.5000        0.0000            0.0000
0.8100   0.5000     0.5000        0.0000            0.0000
0.8200   0.5000     0.5000        0.0000            0.0000
0.8300   0.5000     0.5000        0.0000            0.0000
0.8400   0.5000     0.5000        0.0000            0.0000
0.8500   0.5000     0.5000        0.0000            0.0000
0.8600   0.5000     0.5000        0.0000            0.0000
0.8700   0.5000     0.5000        0.0000            0.0000
0.8800   0.5000     0.5000        0.0000            0.0000
0.8900   0.5000     0.5000        0.0000            0.0000
0.9000   0.5000     0.5000        0.0000            0.0000
0.9100   0.5000     0.5000        0.0000            0.0000
0.9200   0.5000     0.5000        0.0000            0.0000
0.9300   0.5000     0.5000        0.0000            0.0000
0.9400   0.5000     0.5000        0.0000            0.0000
0.9500   0.5000     0.5000        0.0000            0.0000
0.9600   0.5000     0.5000        0.0000            0.0000
0.9700   0.5000     0.5000        0.0000            0.0000
0.9800   0.5000     0.5000        0.0000            0.0000
0.9900   0.5000     0.5000        0.0000            0.0000
1.0000   0.5000     0.5000        0.0000            0.0000


 ====================
   Time: 0.0516 sec.
 ====================

  X         H          U1             U2                 V
0.0000   1.0000     1.0000        0.0000            0.0000
0.0100   1.0000     1.0000        0.0000            0.0000
0.0200   1.0000     1.0000        0.0000            0.0000
0.0300   1.0000     1.0000        0.0000            0.0000
0.0400   1.0000     1.0000        0.0000            0.0000
0.0500   1.0000     1.0000        0.0000            0.0000
0.0600   1.0000     1.0000        0.0000            0.0000
0.0700   1.0000     1.0000        0.0000            0.0000
0.0800   1.0000     1.0000        0.0000            0.0000
0.0900   1.0000     1.0000        0.0000            0.0000
0.1000   1.0000     1.0000        0.0000            0.0000
0.1100   1.0000     1.0000        0.0000            0.0000
0.1200   1.0000     1.0000        0.0000            0.0000
0.1300   1.0000     1.0000        0.0000            0.0000
0.1400   1.0000     1.0000        0.0000            0.0000
0.1500   1.0000     1.0000        0.0000            0.0000
0.1600   1.0000     1.0000        0.0000            0.0000
0.1700   1.0000     1.0000        0.0000            0.0000
0.1800   1.0000     1.0000        0.0000            0.0000
0.1900   1.0000     1.0000        0.0000            0.0000
0.2000   1.0000     1.0000        0.0000            0.0000
0.2100   1.0000     1.0000        0.0000            0.0000
0.2200   1.0000     1.0000        0.0000            0.0000
0.2300   1.0000     1.0000        0.0000            0.0000
0.2400   1.0000     1.0000        0.0000            0.0000
0.2500   1.0000     1.0000        0.0001            0.0001
0.2600   0.9999     0.9999        0.0002            0.0002
0.2700   0.9998     0.9998        0.0007            0.0007
0.2800   0.9994     0.9994        0.0018            0.0018
0.2900   0.9985     0.9985        0.0045            0.0045
0.3000   0.9965     0.9965        0.0104            0.0104
0.3100   0.9925     0.9925        0.0221            0.0223
0.3200   0.9852     0.9852        0.0434            0.0440
0.3300   0.9734     0.9734        0.0779            0.0800
0.3400   0.9556     0.9556        0.1284            0.1344
0.3500   0.9316     0.9316        0.1951            0.2094
0.3600   0.9014     0.9014        0.2755            0.3056
0.3700   0.8654     0.8654        0.3655            0.4223
0.3800   0.8272     0.8272        0.4562            0.5515
0.3900   0.7916     0.7916        0.5354            0.6764
0.4000   0.7621     0.7621        0.5968            0.7832
0.4100   0.7402     0.7402        0.6398            0.8644
0.4200   0.7270     0.7270        0.6657            0.9156
0.4300   0.7215     0.7215        0.6776            0.9391
0.4400   0.7205     0.7205        0.6806            0.9445
0.4500   0.7211     0.7211        0.6791            0.9418
0.4600   0.7230     0.7230        0.6760            0.9349
0.4700   0.7249     0.7249        0.6724            0.9276
0.4800   0.7255     0.7255        0.6712            0.9251
0.4900   0.7255     0.7255        0.6717            0.9258
0.5000   0.7253     0.7253        0.6720            0.9266
0.5100   0.7249     0.7249        0.6718            0.9267
0.5200   0.7247     0.7247        0.6711            0.9260
0.5300   0.7246     0.7246        0.6706            0.9254
0.5400   0.7247     0.7247        0.6709            0.9257
0.5500   0.7250     0.7250        0.6717            0.9265
0.5600   0.7252     0.7252        0.6722            0.9270
0.5700   0.7251     0.7251        0.6715            0.9261
0.5800   0.7244     0.7244        0.6686            0.9230
0.5900   0.7233     0.7233        0.6654            0.9199
0.6000   0.7236     0.7236        0.6671            0.9220
0.6100   0.7263     0.7263        0.6795            0.9356
0.6200   0.7326     0.7326        0.6989            0.9539
0.6300   0.7307     0.7307        0.6833            0.9352
0.6400   0.6988     0.6988        0.5308            0.7596
0.6500   0.5977     0.5977        0.2311            0.3867
0.6600   0.5259     0.5259        0.0581            0.1105
0.6700   0.5062     0.5062        0.0133            0.0263
0.6800   0.5014     0.5014        0.0030            0.0059
0.6900   0.5003     0.5003        0.0007            0.0013
0.7000   0.5001     0.5001        0.0001            0.0003
0.7100   0.5000     0.5000        0.0000            0.0001
0.7200   0.5000     0.5000        0.0000            0.0000
0.7300   0.5000     0.5000        0.0000            0.0000
0.7400   0.5000     0.5000        0.0000            0.0000
0.7500   0.5000     0.5000        0.0000            0.0000
0.7600   0.5000     0.5000        0.0000            0.0000
0.7700   0.5000     0.5000        0.0000            0.0000
0.7800   0.5000     0.5000        0.0000            0.0000
0.7900   0.5000     0.5000        0.0000            0.0000
0.8000   0.5000     0.5000        0.0000            0.0000
0.8100   0.5000     0.5000        0.0000            0.0000
0.8200   0.5000     0.5000        0.0000            0.0000
0.8300   0.5000     0.5000        0.0000            0.0000
0.8400   0.5000     0.5000        0.0000            0.0000
0.8500   0.5000     0.5000        0.0000            0.0000
0.8600   0.5000     0.5000        0.0000            0.0000
0.8700   0.5000     0.5000        0.0000            0.0000
0.8800   0.5000     0.5000        0.0000            0.0000
0.8900   0.5000     0.5000        0.0000            0.0000
0.9000   0.5000     0.5000        0.0000            0.0000
0.9100   0.5000     0.5000        0.0000            0.0000
0.9200   0.5000     0.5000        0.0000            0.0000
0.9300   0.5000     0.5000        0.0000            0.0000
0.9400   0.5000     0.5000        0.0000            0.0000
0.9500   0.5000     0.5000        0.0000            0.0000
0.9600   0.5000     0.5000        0.0000            0.0000
0.9700   0.5000     0.5000        0.0000            0.0000
0.9800   0.5000     0.5000        0.0000            0.0000
0.9900   0.5000     0.5000        0.0000            0.0000
1.0000   0.5000     0.5000        0.0000            0.0000


 ====================
   Time: 0.0533 sec.
 ====================

  X         H          U1             U2                 V
0.0000   1.0000     1.0000        0.0000            0.0000
0.0100   1.0000     1.0000        0.0000            0.0000
0.0200   1.0000     1.0000        0.0000            0.0000
0.0300   1.0000     1.0000        0.0000            0.0000
0.0400   1.0000     1.0000        0.0000            0.0000
0.0500   1.0000     1.0000        0.0000            0.0000
0.0600   1.0000     1.0000        0.0000            0.0000
0.0700   1.0000     1.0000        0.0000            0.0000
0.0800   1.0000     1.0000        0.0000            0.0000
0.0900   1.0000     1.0000        0.0000            0.0000
0.1000   1.0000     1.0000        0.0000            0.0000
0.1100   1.0000     1.0000        0.0000            0.0000
0.1200   1.0000     1.0000        0.0000            0.0000
0.1300   1.0000     1.0000        0.0000            0.0000
0.1400   1.0000     1.0000        0.0000            0.0000
0.1500   1.0000     1.0000        0.0000            0.0000
0.1600   1.0000     1.0000        0.0000            0.0000
0.1700   1.0000     1.0000        0.0000            0.0000
0.1800   1.0000     1.0000        0.0000            0.0000
0.1900   1.0000     1.0000        0.0000            0.0000
0.2000   1.0000     1.0000        0.0000            0.0000
0.2100   1.0000     1.0000        0.0000            0.0000
0.2200   1.0000     1.0000        0.0000            0.0000
0.2300   1.0000     1.0000        0.0000            0.0000
0.2400   1.0000     1.0000        0.0000            0.0000
0.2500   1.0000     1.0000        0.0001            0.0001
0.2600   0.9999     0.9999        0.0004            0.0004
0.2700   0.9996     0.9996        0.0012            0.0012
0.2800   0.9990     0.9990        0.0030            0.0030
0.2900   0.9976     0.9976        0.0071            0.0071
0.3000   0.9947     0.9947        0.0155            0.0156
0.3100   0.9893     0.9893        0.0314            0.0318
0.3200   0.9801     0.9801        0.0585            0.0597
0.3300   0.9657     0.9657        0.0999            0.1034
0.3400   0.9454     0.9454        0.1572            0.1663
0.3500   0.9190     0.9190        0.2291            0.2493
0.3600   0.8870     0.8870        0.3127            0.3526
0.3700   0.8502     0.8502        0.4023            0.4733
0.3800   0.8134     0.8134        0.4881            0.6001
0.3900   0.7805     0.7805        0.5594            0.7166
0.4000   0.7540     0.7540        0.6132            0.8132
0.4100   0.7353     0.7353        0.6496            0.8835
0.4200   0.7249     0.7249        0.6703            0.9247
0.4300   0.7211     0.7211        0.6788            0.9413
0.4400   0.7207     0.7207        0.6802            0.9439
0.4500   0.7216     0.7216        0.6786            0.9404
0.4600   0.7236     0.7236        0.6753            0.9332
0.4700   0.7251     0.7251        0.6719            0.9266
0.4800   0.7255     0.7255        0.6711            0.9250
0.4900   0.7254     0.7254        0.6716            0.9258
0.5000   0.7252     0.7252        0.6722            0.9269
0.5100   0.7250     0.7250        0.6721            0.9271
0.5200   0.7248     0.7248        0.6715            0.9264
0.5300   0.7247     0.7247        0.6707            0.9256
0.5400   0.7247     0.7247        0.6706            0.9254
0.5500   0.7248     0.7248        0.6712            0.9260
0.5600   0.7251     0.7251        0.6720            0.9267
0.5700   0.7252     0.7252        0.6720            0.9267
0.5800   0.7248     0.7248        0.6703            0.9248
0.5900   0.7238     0.7238        0.6668            0.9213
0.6000   0.7234     0.7234        0.6656            0.9201
0.6100   0.7246     0.7246        0.6719            0.9273
0.6200   0.7296     0.7296        0.6899            0.9456
0.6300   0.7333     0.7333        0.6996            0.9540
0.6400   0.7216     0.7216        0.6312            0.8747
0.6500   0.6539     0.6539        0.3819            0.5840
0.6600   0.5506     0.5506        0.1174            0.2132
0.6700   0.5127     0.5127        0.0277            0.0541
0.6800   0.5029     0.5029        0.0062            0.0124
0.6900   0.5007     0.5007        0.0014            0.0028
0.7000   0.5001     0.5001        0.0003            0.0006
0.7100   0.5000     0.5000        0.0001            0.0001
0.7200   0.5000     0.5000        0.0000            0.0000
0.7300   0.5000     0.5000        0.0000            0.0000
0.7400   0.5000     0.5000        0.0000            0.0000
0.7500   0.5000     0.5000        0.0000            0.0000
0.7600   0.5000     0.5000        0.0000            0.0000
0.7700   0.5000     0.5000        0.0000            0.0000
0.7800   0.5000     0.5000        0.0000            0.0000
0.7900   0.5000     0.5000        0.0000            0.0000
0.8000   0.5000     0.5000        0.0000            0.0000
0.8100   0.5000     0.5000        0.0000            0.0000
0.8200   0.5000     0.5000        0.0000            0.0000
0.8300   0.5000     0.5000        0.0000            0.0000
0.8400   0.5000     0.5000        0.0000            0.0000
0.8500   0.5000     0.5000        0.0000            0.0000
0.8600   0.5000     0.5000        0.0000            0.0000
0.8700   0.5000     0.5000        0.0000            0.0000
0.8800   0.5000     0.5000        0.0000            0.0000
0.8900   0.5000     0.5000        0.0000            0.0000
0.9000   0.5000     0.5000        0.0000            0.0000
0.9100   0.5000     0.5000        0.0000            0.0000
0.9200   0.5000     0.5000        0.0000            0.0000
0.9300   0.5000     0.5000        0.0000            0.0000
0.9400   0.5000     0.5000        0.0000            0.0000
0.9500   0.5000     0.5000        0.0000            0.0000
0.9600   0.5000     0.5000        0.0000            0.0000
0.9700   0.5000     0.5000        0.0000            0.0000
0.9800   0.5000     0.5000        0.0000            0.0000
0.9900   0.5000     0.5000        0.0000            0.0000
1.0000   0.5000     0.5000        0.0000            0.0000


 ====================
   Time: 0.0549 sec.
 ====================

  X         H          U1             U2                 V
0.0000   1.0000     1.0000        0.0000            0.0000
0.0100   1.0000     1.0000        0.0000            0.0000
0.0200   1.0000     1.0000        0.0000            0.0000
0.0300   1.0000     1.0000        0.0000            0.0000
0.0400   1.0000     1.0000        0.0000            0.0000
0.0500   1.0000     1.0000        0.0000            0.0000
0.0600   1.0000     1.0000        0.0000            0.0000
0.0700   1.0000     1.0000        0.0000            0.0000
0.0800   1.0000     1.0000        0.0000            0.0000
0.0900   1.0000     1.0000        0.0000            0.0000
0.1000   1.0000     1.0000        0.0000            0.0000
0.1100   1.0000     1.0000        0.0000            0.0000
0.1200   1.0000     1.0000        0.0000            0.0000
0.1300   1.0000     1.0000        0.0000            0.0000
0.1400   1.0000     1.0000        0.0000            0.0000
0.1500   1.0000     1.0000        0.0000            0.0000
0.1600   1.0000     1.0000        0.0000            0.0000
0.1700   1.0000     1.0000        0.0000            0.0000
0.1800   1.0000     1.0000        0.0000            0.0000
0.1900   1.0000     1.0000        0.0000            0.0000
0.2000   1.0000     1.0000        0.0000            0.0000
0.2100   1.0000     1.0000        0.0000            0.0000
0.2200   1.0000     1.0000        0.0000            0.0000
0.2300   1.0000     1.0000        0.0000            0.0000
0.2400   1.0000     1.0000        0.0001            0.0001
0.2500   0.9999     0.9999        0.0003            0.0003
0.2600   0.9997     0.9997        0.0007            0.0007
0.2700   0.9993     0.9993        0.0020            0.0020
0.2800   0.9984     0.9984        0.0048            0.0048
0.2900   0.9963     0.9963        0.0108            0.0108
0.3000   0.9924     0.9924        0.0225            0.0227
0.3100   0.9853     0.9853        0.0433            0.0439
0.3200   0.9738     0.9738        0.0766            0.0786
0.3300   0.9570     0.9570        0.1248            0.1304
0.3400   0.9342     0.9342        0.1881            0.2013
0.3500   0.9059     0.9059        0.2642            0.2916
0.3600   0.8722     0.8722        0.3496            0.4008
0.3700   0.8357     0.8357        0.4371            0.5231
0.3800   0.8007     0.8007        0.5163            0.6447
0.3900   0.7707     0.7707        0.5800            0.7525
0.4000   0.7472     0.7472        0.6269            0.8390
0.4100   0.7314     0.7314        0.6575            0.8990
0.4200   0.7233     0.7233        0.6737            0.9313
0.4300   0.7209     0.7209        0.6795            0.9425
0.4400   0.7208     0.7208        0.6797            0.9429
0.4500   0.7221     0.7221        0.6779            0.9388
0.4600   0.7242     0.7242        0.6746            0.9316
0.4700   0.7253     0.7253        0.6716            0.9260
0.4800   0.7254     0.7254        0.6711            0.9251
0.4900   0.7253     0.7253        0.6715            0.9259
0.5000   0.7252     0.7252        0.6722            0.9269
0.5100   0.7250     0.7250        0.6723            0.9273
0.5200   0.7249     0.7249        0.6719            0.9268
0.5300   0.7248     0.7248        0.6711            0.9259
0.5400   0.7247     0.7247        0.6706            0.9254
0.5500   0.7248     0.7248        0.6708            0.9256
0.5600   0.7250     0.7250        0.6716            0.9263
0.5700   0.7252     0.7252        0.6720            0.9268
0.5800   0.7250     0.7250        0.6714            0.9260
0.5900   0.7244     0.7244        0.6687            0.9231
0.6000   0.7235     0.7235        0.6658            0.9203
0.6100   0.7238     0.7238        0.6676            0.9224
0.6200   0.7265     0.7265        0.6799            0.9358
0.6300   0.7326     0.7326        0.6988            0.9538
0.6400   0.7304     0.7304        0.6820            0.9336
0.6500   0.6976     0.6976        0.5264            0.7546
0.6600   0.5960     0.5960        0.2267            0.3805
0.6700   0.5253     0.5253        0.0569            0.1082
0.6800   0.5061     0.5061        0.0131            0.0258
0.6900   0.5014     0.5014        0.0029            0.0058
0.7000   0.5003     0.5003        0.0006            0.0013
0.7100   0.5001     0.5001        0.0001            0.0003
0.7200   0.5000     0.5000        0.0000            0.0001
0.7300   0.5000     0.5000        0.0000            0.0000
0.7400   0.5000     0.5000        0.0000            0.0000
0.7500   0.5000     0.5000        0.0000            0.0000
0.7600   0.5000     0.5000        0.0000            0.0000
0.7700   0.5000     0.5000        0.0000            0.0000
0.7800   0.5000     0.5000        0.0000            0.0000
0.7900   0.5000     0.5000        0.0000            0.0000
0.8000   0.5000     0.5000        0.0000            0.0000
0.8100   0.5000     0.5000        0.0000            0.0000
0.8200   0.5000     0.5000        0.0000            0.0000
0.8300   0.5000     0.5000        0.0000            0.0000
0.8400   0.5000     0.5000        0.0000            0.0000
0.8500   0.5000     0.5000        0.0000            0.0000
0.8600   0.5000     0.5000        0.0000            0.0000
0.8700   0.5000     0.5000        0.0000            0.0000
0.8800   0.5000     0.5000        0.0000            0.0000
0.8900   0.5000     0.5000        0.0000            0.0000
0.9000   0.5000     0.5000        0.0000            0.0000
0.9100   0.5000     0.5000        0.0000            0.0000
0.9200   0.5000     0.5000        0.0000            0.0000
0.9300   0.5000     0.5000        0.0000            0.0000
0.9400   0.5000     0.5000        0.0000            0.0000
0.9500   0.5000     0.5000        0.0000            0.0000
0.9600   0.5000     0.5000        0.0000            0.0000
0.9700   0.5000     0.5000        0.0000            0.0000
0.9800   0.5000     0.5000        0.0000            0.0000
0.9900   0.5000     0.5000        0.0000            0.0000
1.0000   0.5000     0.5000        0.0000            0.0000


 ====================
   Time: 0.0566 sec.
 ====================

  X         H          U1             U2                 V
0.0000   1.0000     1.0000        0.0000            0.0000
0.0100   1.0000     1.0000        0.0000            0.0000
0.0200   1.0000     1.0000        0.0000            0.0000
0.0300   1.0000     1.0000        0.0000            0.0000
0.0400   1.0000     1.0000        0.0000            0.0000
0.0500   1.0000     1.0000        0.0000            0.0000
0.0600   1.0000     1.0000        0.0000            0.0000
0.0700   1.0000     1.0000        0.0000            0.0000
0.0800   1.0000     1.0000        0.0000            0.0000
0.0900   1.0000     1.0000        0.0000            0.0000
0.1000   1.0000     1.0000        0.0000            0.0000
0.1100   1.0000     1.0000        0.0000            0.0000
0.1200   1.0000     1.0000        0.0000            0.0000
0.1300   1.0000     1.0000        0.0000            0.0000
0.1400   1.0000     1.0000        0.0000            0.0000
0.1500   1.0000     1.0000        0.0000            0.0000
0.1600   1.0000     1.0000        0.0000            0.0000
0.1700   1.0000     1.0000        0.0000            0.0000
0.1800   1.0000     1.0000        0.0000            0.0000
0.1900   1.0000     1.0000        0.0000            0.0000
0.2000   1.0000     1.0000        0.0000            0.0000
0.2100   1.0000     1.0000        0.0000            0.0000
0.2200   1.0000     1.0000        0.0000            0.0000
0.2300   1.0000     1.0000        0.0001            0.0001
0.2400   0.9999     0.9999        0.0002            0.0002
0.2500   0.9998     0.9998        0.0005            0.0005
0.2600   0.9996     0.9996        0.0013            0.0013
0.2700   0.9989     0.9989        0.0032            0.0032
0.2800   0.9975     0.9975        0.0074            0.0074
0.2900   0.9946     0.9946        0.0159            0.0160
0.3000   0.9893     0.9893        0.0316            0.0320
0.3100   0.9803     0.9803        0.0579            0.0590
0.3200   0.9665     0.9665        0.0977            0.1011
0.3300   0.9472     0.9472        0.1522            0.1607
0.3400   0.9223     0.9223        0.2205            0.2391
0.3500   0.8922     0.8922        0.2997            0.3359
0.3600   0.8576     0.8576        0.3853            0.4493
0.3700   0.8220     0.8220        0.4691            0.5706
0.3800   0.7894     0.7894        0.5411            0.6855
0.3900   0.7620     0.7620        0.5977            0.7844
0.4000   0.7414     0.7414        0.6384            0.8611
0.4100   0.7283     0.7283        0.6637            0.9113
0.4200   0.7223     0.7223        0.6760            0.9359
0.4300   0.7209     0.7209        0.6798            0.9429
0.4400   0.7211     0.7211        0.6791            0.9418
0.4500   0.7226     0.7226        0.6770            0.9369
0.4600   0.7247     0.7247        0.6741            0.9302
0.4700   0.7254     0.7254        0.6716            0.9258
0.4800   0.7254     0.7254        0.6712            0.9253
0.4900   0.7252     0.7252        0.6715            0.9259
0.5000   0.7251     0.7251        0.6721            0.9269
0.5100   0.7251     0.7251        0.6724            0.9274
0.5200   0.7250     0.7250        0.6721            0.9271
0.5300   0.7249     0.7249        0.6715            0.9262
0.5400   0.7248     0.7248        0.6707            0.9255
0.5500   0.7247     0.7247        0.6707            0.9254
0.5600   0.7249     0.7249        0.6711            0.9259
0.5700   0.7251     0.7251        0.6718            0.9266
0.5800   0.7251     0.7251        0.6718            0.9265
0.5900   0.7248     0.7248        0.6703            0.9247
0.6000   0.7239     0.7239        0.6671            0.9215
0.6100   0.7235     0.7235        0.6660            0.9205
0.6200   0.7247     0.7247        0.6723            0.9277
0.6300   0.7297     0.7297        0.6901            0.9457
0.6400   0.7332     0.7332        0.6991            0.9535
0.6500   0.7211     0.7211        0.6283            0.8713
0.6600   0.6520     0.6520        0.3766            0.5776
0.6700   0.5496     0.5496        0.1150            0.2092
0.6800   0.5124     0.5124        0.0271            0.0529
0.6900   0.5029     0.5029        0.0061            0.0122
0.7000   0.5006     0.5006        0.0014            0.0027
0.7100   0.5001     0.5001        0.0003            0.0006
0.7200   0.5000     0.5000        0.0001            0.0001
0.7300   0.5000     0.5000        0.0000            0.0000
0.7400   0.5000     0.5000        0.0000            0.0000
0.7500   0.5000     0.5000        0.0000            0.0000
0.7600   0.5000     0.5000        0.0000            0.0000
0.7700   0.5000     0.5000        0.0000            0.0000
0.7800   0.5000     0.5000        0.0000            0.0000
0.7900   0.5000     0.5000        0.0000            0.0000
0.8000   0.5000     0.5000        0.0000            0.0000
0.8100   0.5000     0.5000        0.0000            0.0000
0.8200   0.5000     0.5000        0.0000            0.0000
0.8300   0.5000     0.5000        0.0000            0.0000
0.8400   0.5000     0.5000        0.0000            0.0000
0.8500   0.5000     0.5000        0.0000            0.0000
0.8600   0.5000     0.5000        0.0000            0.0000
0.8700   0.5000     0.5000        0.0000            0.0000
0.8800   0.5000     0.5000        0.0000            0.0000
0.8900   0.5000     0.5000        0.0000            0.0000
0.9000   0.5000     0.5000        0.0000            0.0000
0.9100   0.5000     0.5000        0.0000            0.0000
0.9200   0.5000     0.5000        0.0000            0.0000
0.9300   0.5000     0.5000        0.0000            0.0000
0.9400   0.5000     0.5000        0.0000            0.0000
0.9500   0.5000     0.5000        0.0000            0.0000
0.9600   0.5000     0.5000        0.0000            0.0000
0.9700   0.5000     0.5000        0.0000            0.0000
0.9800   0.5000     0.5000        0.0000            0.0000
0.9900   0.5000     0.5000        0.0000            0.0000
1.0000   0.5000     0.5000        0.0000            0.0000


 ====================
   Time: 0.0582 sec.
 ====================

  X         H          U1             U2                 V
0.0000   1.0000     1.0000        0.0000            0.0000
0.0100   1.0000     1.0000        0.0000            0.0000
0.0200   1.0000     1.0000        0.0000            0.0000
0.0300   1.0000     1.0000        0.0000            0.0000
0.0400   1.0000     1.0000        0.0000            0.0000
0.0500   1.0000     1.0000        0.0000            0.0000
0.0600   1.0000     1.0000        0.0000            0.0000
0.0700   1.0000     1.0000        0.0000            0.0000
0.0800   1.0000     1.0000        0.0000            0.0000
0.0900   1.0000     1.0000        0.0000            0.0000
0.1000   1.0000     1.0000        0.0000            0.0000
0.1100   1.0000     1.0000        0.0000            0.0000
0.1200   1.0000     1.0000        0.0000            0.0000
0.1300   1.0000     1.0000        0.0000            0.0000
0.1400   1.0000     1.0000        0.0000            0.0000
0.1500   1.0000     1.0000        0.0000            0.0000
0.1600   1.0000     1.0000        0.0000            0.0000
0.1700   1.0000     1.0000        0.0000            0.0000
0.1800   1.0000     1.0000        0.0000            0.0000
0.1900   1.0000     1.0000        0.0000            0.0000
0.2000   1.0000     1.0000        0.0000            0.0000
0.2100   1.0000     1.0000        0.0000            0.0000
0.2200   1.0000     1.0000        0.0000            0.0000
0.2300   1.0000     1.0000        0.0001            0.0001
0.2400   0.9999     0.9999        0.0003            0.0003
0.2500   0.9997     0.9997        0.0008            0.0008
0.2600   0.9993     0.9993        0.0021            0.0021
0.2700   0.9983     0.9983        0.0050            0.0050
0.2800   0.9962     0.9962        0.0111            0.0112
0.2900   0.9923     0.9923        0.0228            0.0230
0.3000   0.9853     0.9853        0.0432            0.0438
0.3100   0.9743     0.9743        0.0753            0.0773
0.3200   0.9582     0.9582        0.1215            0.1268
0.3300   0.9366     0.9366        0.1817            0.1940
0.3400   0.9098     0.9098        0.2540            0.2791
0.3500   0.8783     0.8783        0.3350            0.3815
0.3600   0.8435     0.8435        0.4193            0.4971
0.3700   0.8094     0.8094        0.4978            0.6150
0.3800   0.7792     0.7792        0.5629            0.7224
0.3900   0.7545     0.7545        0.6129            0.8124
0.4000   0.7366     0.7366        0.6479            0.8796
0.4100   0.7260     0.7260        0.6685            0.9208
0.4200   0.7217     0.7217        0.6776            0.9389
